,business_id,name,state,avgstar
38675,120464,Wendy's,WI,2.2857142857142856
38682,61421,McDonald's,WI,1.1538461538461535
38695,20386,McDonald's,WI,2.125
38703,108018,McDonald's,WI,1.4666666666666666
38718,135084,KFC,WI,1.5625
38734,61271,McDonald's,WI,2.5
38738,188312,McDonald's,WI,2.8571428571428568
38745,93591,KFC,WI,1.125
38753,85903,PDQ Food Stores,WI,2.6666666666666665
38756,153423,Burger King,WI,2.333333333333333
38765,11276,Popeyes Louisiana Kitchen,WI,3.36
38790,106138,Arby's,WI,2.6666666666666665
38799,144847,Wendy's,WI,1.8888888888888888
38808,723,McDonald's,WI,1.3529411764705883
38825,101562,PDQ Food Stores,WI,3.333333333333333
38828,29018,McDonald's,WI,1.8666666666666667
38843,127720,McDonald's,WI,2.0
38851,2531,Dairy Queen,WI,3.6
38861,60062,Wendy's,WI,2.090909090909091
38872,42901,McDonald's,WI,3.0
38878,64146,McDonald's,WI,2.7142857142857144
38906,88446,McDonald's,WI,1.3636363636363635
38917,27814,McDonald's,WI,1.25
38929,30803,PDQ Food Stores,WI,2.7142857142857144
38936,66899,McDonald's,WI,3.0
38939,51545,McDonald's,WI,1.0833333333333333
38951,41598,PDQ Food Stores,WI,3.571428571428572
38958,7559,Arby's,WI,2.2
38963,102315,Dairy Queen,WI,3.0
38971,43221,Dairy Queen,WI,3.8
38976,186140,McDonald's,WI,1.0
38981,129974,PDQ Food Stores,WI,2.25
38985,116144,Dairy Queen,WI,3.7142857142857135
38992,90921,Five Guys,WI,3.626865671641791
39059,188845,Five Guys,WI,2.7142857142857144
39073,165655,Sonic Drive-In,WI,1.8837209302325584
39116,56403,PDQ Food Stores,WI,3.5
39120,13659,Wendy's,WI,1.0
39124,7563,Five Guys,WI,3.148936170212766
39171,77567,McDonald's,WI,1.0
39177,161299,PDQ Food Stores,WI,3.6666666666666665
39180,166333,Arby's,WI,2.333333333333333
39183,133540,KFC,WI,2.333333333333333
39192,37792,McDonald's,WI,1.2727272727272727
39214,118859,Dairy Queen,WI,1.1904761904761905
39235,91735,McDonald's,WI,2.066666666666667
39250,136517,Arby's,WI,1.75
39254,173307,KFC,WI,1.2
39259,59527,Burger King,WI,2.4375
39275,53143,McDonald's,WI,2.090909090909091
39286,114790,McDonald's,WI,2.0
39291,130406,Burger King,WI,1.1891891891891893
39328,126443,McDonald's,WI,2.0
39331,135477,McDonald's,WI,3.05
39351,41444,Sonic Drive-In,WI,2.342857142857143
39386,159156,KFC,WI,1.0
39389,151400,Arby's,WI,4.0
39393,186942,Dairy Queen,WI,3.6666666666666665
39405,138347,McDonald's,WI,1.0
39416,47668,Arby's,WI,2.1111111111111107
39425,13809,McDonald's,WI,3.25
39429,3897,McDonald's,WI,1.8333333333333333
39435,20224,Arby's,WI,2.2857142857142856
39442,181368,Taco Bell of Canada,AB,3.25
39446,13753,Taco Bell of Canada,AB,2.333333333333333
39449,158223,Kentucky Fried Chicken & Taco Bell,AB,5.0
39452,190809,Panda Express,AB,2.25
39460,108885,Taco Bell,AB,1.3333333333333333
39463,50474,Taco Bell,AZ,2.8947368421052637
39482,123943,Panda Express,AZ,2.0
39485,46286,Panda Express,AZ,2.34375
39517,46907,Taco Bell,AZ,2.5625
39533,50833,Taco Bell,AZ,2.3076923076923075
39559,133736,Panda Express,AZ,2.25
39599,27506,Panda Express,AZ,1.0
39602,122543,Taco Bell,AZ,2.2222222222222223
39620,49599,Panda Express,AZ,2.736842105263158
39639,68409,Taco Bell,AZ,2.333333333333333
39648,166788,Taco Bell,AZ,1.5
39656,66217,Taco Bell,AZ,3.1818181818181817
39667,105498,Panda Express,AZ,2.2962962962962963
39694,10382,Panda Express,AZ,2.642857142857143
39708,68002,Panda Express,AZ,2.3
39728,35337,Chipotle Mexican Grill,AZ,2.7777777777777777
39809,21199,Panda Express,AZ,2.0
39833,16752,Taco Bell,AZ,2.4444444444444446
39860,179517,Chipotle Mexican Grill,AZ,3.5571428571428565
39930,176371,Taco Bell,AZ,3.95
39950,77878,Panda Express,AZ,2.52
39975,17465,Taco Bell,AZ,2.333333333333333
39990,72376,Taco Bell,AZ,2.2857142857142856
39997,25275,Chipotle Mexican Grill,AZ,3.0
40106,20344,Taco Bell,AZ,3.6428571428571432
40120,114082,Taco Bell,AZ,2.958333333333333
40144,169614,Taco Bell,AZ,3.6666666666666665
40147,191901,Chipotle Mexican Grill,AZ,2.9264705882352944
40283,98610,Chipotle Mexican Grill,AZ,3.5
40301,55254,Panda Express,AZ,2.703703703703704
40355,142403,Panda Express,AZ,2.2142857142857144
40397,3554,Panda Express,AZ,1.9565217391304348
40443,65298,Taco Bell,AZ,1.3333333333333333
40449,73537,Taco Bell,AZ,2.1724137931034484
40478,88167,Chipotle Mexican Grill,AZ,3.111111111111111
40487,157373,Taco Bell,AZ,2.9117647058823533
40521,16079,Taco Bell,AZ,1.318181818181818
40543,35083,Panda Express,AZ,2.212121212121212
40576,55006,Panda Express,AZ,2.278688524590164
40637,41831,Panda Express,AZ,2.333333333333333
40643,140473,Panda Express,AZ,2.034482758620689
40672,82746,Panda Express,AZ,2.5576923076923075
40724,52443,Panda Express,AZ,2.327586206896552
40782,117596,Taco Bell,AZ,2.0
40786,19138,Chipotle Mexican Grill,AZ,3.4482758620689653
40844,161380,Chipotle Mexican Grill,AZ,3.0
40863,49557,Panda Express,AZ,2.0270270270270268
40900,178021,Panda Express,AZ,2.9444444444444446
40918,117823,Chipotle Mexican Grill,AZ,2.863636363636364
40962,127507,Taco Bell,AZ,3.55
40982,10325,Chipotle Mexican Grill,AZ,3.1604938271604937
41063,44360,Panda Express,AZ,2.142857142857143
41091,91898,Chipotle Mexican Grill,AZ,3.4507042253521125
41162,28664,Panda Express,AZ,3.2
41187,188890,Taco Bell,AZ,2.6666666666666665
41193,56658,Chipotle Mexican Grill,AZ,1.2857142857142858
41214,36458,Chipotle Mexican Grill,AZ,2.453333333333333
41289,184557,Chipotle Mexican Grill,AZ,2.4375
41353,179976,Taco Bell,AZ,3.111111111111111
41362,37202,Taco Bell,AZ,2.75
41374,78587,Taco Bell,AZ,3.333333333333333
41383,140772,Chipotle Mexican Grill,AZ,3.7540983606557377
41444,121127,Panda Express,AZ,1.828125
41508,48218,Chipotle Mexican Grill,AZ,3.2181818181818183
41563,20924,Taco Bell,AZ,3.525
41603,87804,Panda Express,AZ,2.764705882352941
41637,175462,Taco Bell,AZ,1.5
41641,156877,Panda Express,AZ,1.6666666666666667
41647,140728,Taco Bell,AZ,2.7916666666666665
41671,79453,Panda Express,AZ,3.6
41696,134607,Taco Bell,AZ,1.5384615384615383
41722,10411,Panda Express,AZ,2.6923076923076925
41748,81366,Chipotle Mexican Grill,AZ,2.5964912280701755
41862,98404,Taco Bell,AZ,2.5294117647058822
41879,25277,Panda Express,AZ,2.4255319148936167
41926,174375,Taco Bell,AZ,3.111111111111111
41962,66272,Taco Bell,AZ,2.6666666666666665
41974,98550,Taco Bell,AZ,2.9090909090909087
41996,45664,Chipotle Mexican Grill,AZ,2.952380952380953
42038,59562,Taco Bell,AZ,2.571428571428572
42052,152356,Taco Bell,AZ,2.794117647058824
42086,155609,Taco Bell,AZ,2.2
42106,129026,Chipotle Mexican Grill,AZ,3.7413793103448274
42164,87690,Taco Bell,AZ,1.2857142857142858
42185,79774,Panda Express,AZ,2.5
42197,125329,Taco Bell,AZ,1.6923076923076923
42210,130082,Taco Bell,AZ,2.7741935483870965
42241,95995,Chipotle Mexican Grill,AZ,1.5
42245,89518,Panda Express,AZ,2.333333333333333
42248,106478,Taco Bell,AZ,2.0
42256,155163,Chipotle Mexican Grill,AZ,3.527027027027027
42330,97778,Taco Bell,AZ,2.4
42335,151159,Chipotle Mexican Grill,AZ,2.9565217391304346
42358,131012,Taco Bell,AZ,1.9333333333333331
42373,59549,Panda Express,AZ,2.731707317073171
42414,94842,Taco Bell,AZ,3.066666666666667
42429,12693,Panda Express,AZ,2.810810810810811
42466,47794,Taco Bell,AZ,2.9
42476,53236,Taco Bell,AZ,1.8
42486,176990,Chipotle Mexican Grill,AZ,3.4741379310344827
42602,135016,Panda Express,AZ,2.4032258064516134
42664,94958,Taco Bell,AZ,3.928571428571429
42678,156552,Taco Bell,AZ,3.363636363636364
42700,5663,Taco Bell,AZ,1.96
42725,141746,Taco Bell,AZ,2.2
42730,183338,Panda Express,AZ,2.2962962962962963
42757,5682,Taco Bell,AZ,2.4375
42789,44684,Panda Express,AZ,1.8571428571428568
42817,169715,Chipotle Mexican Grill,AZ,3.6091954022988495
42904,134581,Taco Bell,AZ,1.6666666666666667
42910,4993,Chipotle Mexican Grill,AZ,3.6421052631578954
43005,87937,Taco Bell,AZ,1.0
43008,49324,Chipotle Mexican Grill,AZ,3.095238095238096
43050,13446,Taco Bell,AZ,2.0
43053,185259,Chipotle Mexican Grill,AZ,3.227272727272727
43119,107440,Chipotle Mexican Grill,AZ,4.142857142857143
43140,40109,Taco Bell,AZ,3.0625
43156,3343,Taco Bell,AZ,1.4117647058823528
43207,134630,Chipotle Mexican Grill,AZ,2.548780487804878
43289,25820,Panda Express,AZ,2.647058823529412
43323,67316,Taco Bell,AZ,3.4090909090909087
43345,63599,Chipotle Mexican Grill,AZ,3.220779220779221
43422,174820,Chipotle Mexican Grill,AZ,3.679245283018868
43475,99399,Chipotle Mexican Grill,AZ,2.8225806451612905
43537,45327,Taco Bell,AZ,2.3684210526315788
43556,76215,Taco Bell,AZ,3.111111111111111
43583,8320,Taco Bell,AZ,2.2432432432432434
43620,62741,Taco Bell,AZ,2.5348837209302326
43663,58407,Taco Bell,AZ,1.681818181818182
43707,188045,Panda Express,AZ,2.3384615384615386
43772,154470,Chipotle Mexican Grill,AZ,2.7103448275862068
43917,95000,Taco Bell,AZ,2.1666666666666665
43923,62524,Taco Bell,AZ,4.5
43927,10826,Chipotle Mexican Grill,AZ,3.1094890510948905
44064,183675,Panda Express,AZ,1.75
44168,63927,Panda Express,AZ,2.1515151515151514
44201,101019,Taco Bell,AZ,3.3529411764705883
44218,153952,Chipotle Mexican Grill,AZ,3.046511627906977
44261,149165,Taco Bell,AZ,3.2592592592592586
44288,88960,Taco Bell,AZ,1.9444444444444444
44306,189328,Chipotle Mexican Grill,AZ,3.05
44366,74466,Panda Express,AZ,1.96
44391,14876,Taco Bell,AZ,1.6363636363636365
44402,70000,Taco Bell,AZ,2.5
44434,64511,Panda Express,AZ,2.5789473684210527
44453,128325,Taco Bell,AZ,2.769230769230769
44466,28040,Chipotle Mexican Grill,AZ,2.9230769230769234
44544,149829,Chipotle Mexican Grill,AZ,3.1558441558441563
44621,114038,Panda Express,AZ,1.868421052631579
44659,63481,Panda Express,AZ,2.5
44681,174459,Panda Express,AZ,2.421052631578948
44700,127755,Taco Bell,AZ,3.0
44718,14146,Taco Bell,AZ,2.571428571428572
44732,85718,Taco Bell,AZ,3.4
44747,118439,Chipotle Mexican Grill,AZ,3.183908045977012
44834,107722,Panda Express,AZ,1.75
44866,90637,Taco Bell,AZ,1.9130434782608696
44889,87305,Taco Bell,AZ,2.2962962962962963
44916,38610,Chipotle Mexican Grill,AZ,3.1785714285714284
44944,190935,Taco Bell,AZ,1.5833333333333333
44956,66392,Chipotle Mexican Grill,AZ,2.765625
45020,19439,Chipotle Mexican Grill,AZ,3.1714285714285717
45055,108247,Panda Express,AZ,3.0
45090,189506,Taco Bell,AZ,3.8125
45106,103003,Taco Bell,AZ,3.636363636363636
45117,100330,Chipotle Mexican Grill,AZ,2.6785714285714284
45173,9453,Taco Bell,AZ,3.294117647058824
45190,44897,Taco Bell,AZ,2.65
45210,143533,Taco Bell,AZ,2.9285714285714284
45224,61188,Panda Express,AZ,1.75
45264,125012,Taco Bell,AZ,2.7428571428571433
45299,27012,Taco Bell,AZ,2.6923076923076925
45312,161766,Chipotle Mexican Grill,AZ,3.3804347826086962
45404,89134,Taco Bell,AZ,2.4444444444444446
45440,152253,Panda Express,AZ,2.8571428571428568
45447,3986,Taco Bell,AZ,1.7333333333333334
45477,184948,Taco Bell,AZ,3.3043478260869565
45523,132207,Chipotle Mexican Grill,AZ,2.5
45665,167611,Taco Bell,AZ,2.363636363636364
45676,179024,Taco Bell,AZ,2.125
45692,119362,Panda Express,AZ,1.976744186046512
45735,18796,Panda Express,AZ,2.652173913043478
45758,42919,Taco Bell,AZ,3.0909090909090913
45769,94331,Taco Bell,AZ,3.102564102564102
45808,79516,Panda Express,AZ,1.7777777777777777
45835,35111,Taco Bell,AZ,2.207547169811321
45888,153456,Chipotle Mexican Grill,AZ,2.7777777777777777
45933,86210,Chipotle Mexican Grill,AZ,2.647058823529412
45967,38979,Taco Bell,AZ,2.0
45976,33749,Taco Bell,AZ,2.5
45984,188830,Taco Bell,IL,2.7058823529411766
46001,95158,Taco Bell,IL,1.4545454545454546
46012,5925,Panda Express,IL,3.375
46020,42804,Chipotle Mexican Grill,IL,3.0434782608695654
46066,25209,Panda Express,IL,3.0
46069,26426,Taco Bell,IL,2.4482758620689653
46098,63920,Chipotle Mexican Grill,IL,2.9753086419753085
46179,189296,Taco Bell,NC,2.5
46183,49235,Chipotle Mexican Grill,NC,3.2307692307692313
46248,129848,Chipotle Mexican Grill,NC,3.75
46252,105168,Taco Bell,NC,3.066666666666667
46267,82837,Taco Bell,NC,2.1578947368421053
46286,33534,Taco Bell,NC,2.0
46295,59154,Taco Bell,NC,1.5
46307,97460,Chipotle Mexican Grill,NC,2.84
46332,190078,Chipotle Mexican Grill,NC,2.5142857142857142
46367,123063,Taco Bell,NC,2.727272727272727
46389,184838,Chipotle Mexican Grill,NC,2.765625
46453,25521,Taco Bell,NC,1.6666666666666667
46459,72664,Taco Bell,NC,1.75
46467,145741,Panda Express,NC,3.2045454545454546
46511,190165,Taco Bell,NC,1.75
46519,76219,Panda Express,NC,2.75
46523,147055,Chipotle Mexican Grill,NC,2.5
46539,147480,Taco Bell,NC,1.1111111111111112
46548,40904,Chipotle Mexican Grill,NC,2.85
46568,181997,Chipotle Mexican Grill,NC,2.7333333333333334
46613,48567,Taco Bell,NC,2.555555555555556
46622,128537,Taco Bell,NC,1.8571428571428568
46629,178255,Taco Bell,NC,1.9
46659,84097,Taco Bell,NC,1.5714285714285714
46666,22704,Chipotle Mexican Grill,NC,3.4827586206896552
46695,150948,Taco Bell,NC,2.592592592592593
46722,93288,Taco Bell,NC,4.25
46730,53890,Taco Bell,NC,1.9
46740,75441,Chipotle Mexican Grill,NC,2.5581395348837206
46783,78806,Panda Express,NC,2.6666666666666665
46792,98588,Taco Bell,NC,1.5714285714285714
46799,94484,Panda Express,NC,3.4761904761904763
46820,76084,Chipotle Mexican Grill,NC,2.4347826086956523
46866,167085,Chipotle Mexican Grill,NC,2.888888888888889
46884,102702,Taco Bell,NC,2.4444444444444446
46911,16689,Taco Bell,NC,2.75
46915,56969,Chipotle Mexican Grill,NC,2.7261904761904763
46999,179380,Taco Bell,NC,2.588235294117647
47016,5621,Taco Bell,NC,1.6666666666666667
47025,65100,Taco Bell,NC,2.4285714285714284
47032,79135,Taco Bell,NC,2.066666666666667
47047,57779,Chipotle Mexican Grill,NC,2.9722222222222223
47119,174077,Chipotle Mexican Grill,NC,3.0
47127,16362,Taco Bell,NC,1.4347826086956519
47150,2519,Taco Bell,NC,1.5454545454545454
47161,82006,Chipotle Mexican Grill,NV,3.260869565217391
47276,183678,Taco Bell,NV,2.463414634146341
47317,117654,Taco Bell,NV,2.0
47321,35546,Panda Express,NV,2.9032258064516134
47383,103149,Chipotle Mexican Grill,NV,3.066265060240964
47549,60499,Panda Express,NV,2.5384615384615383
47614,162523,Taco Bell,NV,2.8474576271186436
47673,112494,Taco Bell,NV,2.466666666666667
47703,145575,Panda Express,NV,2.6666666666666665
47706,118732,Taco Bell,NV,2.8181818181818183
47717,26053,Taco Bell,NV,2.5098039215686274
47768,149857,Panda Express,NV,3.2258064516129035
47799,116875,Taco Bell,NV,2.571428571428572
47813,111805,Panda Express,NV,2.0
47818,58702,Panda Express,NV,3.2666666666666666
47833,56802,Panda Express,NV,2.230769230769231
47846,56898,Chipotle Mexican Grill,NV,2.769230769230769
47872,174646,Panda Express,NV,2.8235294117647056
47889,82455,Taco Bell,NV,2.878787878787879
47922,158524,Taco Bell,NV,2.4814814814814814
47949,139886,Taco Bell,NV,3.1724137931034484
47978,157402,Taco Bell,NV,2.1785714285714284
48006,167842,Panda Express,NV,2.5
48024,82777,Chipotle Mexican Grill,NV,3.3404255319148937
48071,176495,Panda Express,NV,3.2285714285714286
48106,129564,Taco Bell,NV,2.583333333333333
48154,116137,Chipotle Mexican Grill,NV,3.5107913669064748
48293,157238,Panda Express,NV,3.0
48297,2686,Panda Express,NV,3.3809523809523814
48318,37831,Panda Express,NV,2.6739130434782608
48364,25602,Taco Bell,NV,3.4444444444444446
48373,173407,Taco Bell,NV,2.7222222222222223
48409,30797,Panda Express,NV,2.933333333333333
48424,81175,Panda Express,NV,3.1785714285714284
48452,144833,Panda Express,NV,3.533333333333333
48467,75947,Taco Bell,NV,3.212121212121212
48500,82751,Panda Express,NV,3.27027027027027
48537,109135,Panda Express,NV,2.363636363636364
48548,165794,Panda Express,NV,2.8095238095238093
48569,10560,Taco Bell,NV,3.555555555555556
48578,72972,Chipotle Mexican Grill,NV,3.168
48703,10373,Panda Express,NV,2.5
48725,47760,Panda Express,NV,2.7058823529411766
48759,122887,Panda Express,NV,2.8
48769,132822,Taco Bell,NV,2.4390243902439024
48810,129172,Taco Bell,NV,3.4137931034482767
48839,129455,Taco Bell,NV,2.4545454545454546
48872,143948,Panda Express,NV,3.1666666666666665
48878,147148,Chipotle Mexican Grill,NV,2.40625
48910,185809,Chipotle Mexican Grill,NV,3.75
48918,189545,Panda Express,NV,2.0526315789473686
48937,82398,Taco Bell Cantina,NV,3.6920903954802258
49291,131342,Taco Bell,NV,3.0
49310,41150,Taco Bell,NV,3.4827586206896552
49339,2782,Panda Express,NV,3.345454545454545
49394,140480,Taco Bell,NV,3.9814814814814814
49448,52415,Taco Bell,NV,3.1764705882352944
49465,105531,Taco Bell,NV,2.7586206896551726
49494,175461,Panda Express,NV,3.0
49511,129141,Panda Express,NV,1.6666666666666667
49523,28504,Taco Bell,NV,2.9285714285714284
49537,120927,Taco Bell,NV,2.333333333333333
49549,75699,Panda Express,NV,3.5434782608695654
49595,33976,Chipotle Mexican Grill,NV,3.3270440251572326
49754,65276,Taco Bell,NV,3.1538461538461537
49780,45909,Panda Express,NV,2.066666666666667
49810,20606,Panda Express,NV,2.8285714285714287
49845,64853,Panda Express,NV,2.6666666666666665
49881,159498,Panda Express,NV,2.888888888888889
49890,135290,Panda Express,NV,3.3243243243243237
49927,7351,Chipotle Mexican Grill,NV,2.7291666666666665
49975,175495,Taco Bell,NV,2.7777777777777777
49984,125968,Panda Express,NV,3.0217391304347827
50030,177231,Panda Express,NV,2.2413793103448274
50088,35962,Taco Bell,NV,2.636363636363636
50110,118573,Taco Bell,NV,3.0681818181818183
50154,142767,Taco Bell,NV,2.7948717948717947
50193,170423,Taco Bell,NV,2.896551724137931
50222,90386,Panda Express,NV,2.2
50252,16900,Taco Bell,NV,3.0
50277,42679,Chipotle Mexican Grill,NV,2.556962025316456
50435,71618,Taco Bell,NV,2.6
50440,138766,Panda Express,NV,2.9047619047619047
50461,100192,Taco Bell,NV,2.6
50481,40308,Taco Bell,NV,2.9444444444444446
50517,166748,Panda Express,NV,2.25
50521,127072,Taco Bell,NV,1.7142857142857142
50528,14114,Chipotle Mexican Grill,NV,3.0408163265306123
50577,17274,Panda Express,NV,2.125
50585,70923,Chipotle Mexican Grill,NV,3.0448717948717947
50741,192403,Panda Express,NV,2.660377358490566
50794,6644,Taco Bell,NV,3.458333333333333
50818,125391,Panda Express,NV,3.2857142857142856
50839,1329,Taco Bell,NV,2.6666666666666665
50848,110242,Taco Bell,NV,2.6
50853,69121,Taco Bell,NV,1.8
50863,113772,Taco Bell,NV,1.2857142857142858
50877,2394,Taco Bell,NV,1.0
50883,72898,Taco Bell,NV,2.413793103448276
50912,114954,Panda Express,NV,3.5
50946,68737,Taco Bell,NV,2.4857142857142858
50981,140045,Chipotle Mexican Grill,NV,2.8194444444444446
51053,55830,Panda Express,NV,2.4864864864864864
51127,151639,Taco Bell,NV,2.958333333333333
51151,98609,Panda Express,NV,3.163636363636364
51206,100481,Chipotle Mexican Grill,NV,3.0086206896551726
51322,69276,Panda Express,NV,1.75
51326,175116,Taco Bell,NV,3.6666666666666665
51329,172614,Chipotle Mexican Grill,NV,2.86231884057971
51467,120950,Taco Bell,NV,2.919354838709677
51529,134842,Chipotle Mexican Grill,OH,1.7142857142857142
51592,9298,Taco Bell,OH,1.7142857142857142
51606,149147,Chipotle Mexican Grill,OH,2.68
51631,62955,Chipotle Mexican Grill,OH,3.7777777777777777
51640,5312,Chipotle Mexican Grill,OH,2.21875
51672,93942,Taco Bell,OH,1.5555555555555556
51681,178278,Chipotle Mexican Grill,OH,3.1785714285714284
51709,62679,Chipotle Mexican Grill,OH,2.130434782608696
51755,114355,Taco Bell,OH,2.333333333333333
51761,170710,Taco Bell,OH,1.0
51765,19037,Chipotle Mexican Grill,OH,3.1666666666666665
51777,139706,Chipotle Mexican Grill,OH,2.85
51797,174389,Chipotle Mexican Grill,OH,3.0
51800,88413,Chipotle Mexican Grill,OH,1.7183098591549295
51871,41939,Taco Bell,OH,3.0
51877,190370,Taco Bell,OH,1.0
51880,74310,Chipotle Mexican Grill,OH,2.8461538461538463
51906,81258,Chipotle Mexican Grill,OH,3.870967741935484
51937,91768,Chipotle Mexican Grill,OH,2.235294117647059
51954,3985,Taco Bell,OH,1.4
51969,142124,Taco Bell,OH,2.571428571428572
51976,45621,Chipotle Mexican Grill,OH,2.730769230769231
52002,174051,Chipotle Mexican Grill,OH,1.5818181818181818
52057,129033,Taco Bell,OH,3.333333333333333
52066,77626,Taco Bell,OH,2.125
52090,93246,Taco Bell,OH,1.8571428571428568
52097,86010,Taco Bell,OH,3.0
52101,114190,Chipotle Mexican Grill,OH,2.782608695652174
52124,155672,Chipotle Mexican Grill,OH,2.083333333333333
52136,44776,Taco Bell,OH,1.3333333333333333
52154,122523,Chipotle Mexican Grill,OH,1.4285714285714286
52161,112460,Taco Bell,OH,2.2
52166,103341,Chipotle Mexican Grill,OH,2.52
52191,138450,Chipotle Mexican Grill,OH,2.5517241379310347
52220,9415,Taco Bell,OH,3.333333333333333
52223,13472,Taco Bell,OH,4.0
52226,33340,Chipotle Mexican Grill,OH,2.8139534883720936
52269,120003,Taco Bell,OH,3.0
52279,164649,Taco Bell,OH,1.5
52295,33324,Taco Bell,OH,2.0
52299,38828,Chipotle Mexican Grill,OH,3.35
52319,43893,Taco Bell,OH,1.5
52325,172696,Chipotle Mexican Grill,OH,2.9090909090909087
52336,175553,Taco Bell,OH,1.56
52361,177343,Chipotle Mexican Grill,OH,2.4761904761904763
52403,45676,Chipotle Mexican Grill,OH,2.730769230769231
52429,5719,Chipotle Mexican Grill,OH,2.0
52438,151928,Taco Bell,OH,2.3888888888888893
52456,100232,Chipotle Mexican Grill,OH,2.375
52472,5629,Taco Bell,OH,2.071428571428572
52486,6477,Chipotle Mexican Grill,OH,2.333333333333333
52507,19409,Taco Bell,OH,2.230769230769231
52520,115952,Chipotle Mexican Grill,OH,1.75
52536,146737,Chipotle Mexican Grill,OH,2.548387096774193
